INVOICE_MONTH,SHIP_TO_ACCOUNT_NUMBER,SHIP_TO_ACCOUNT_NAME,SHIP_TO_CUSTOMER_TIER,SHIP_TO_SALES_REGION,SHIP_TO_SALES_REGION_DESCRIPTION,SHIP_TO_SALES_DISTRICT,SHIP_TO_SALES_DISTRICT_DESCRIPTION,SHIP_TO_SALES_TERRITORY,SHIP_TO_SALES_TERRITORY_DESCRIPTION,SHIP_TO_CITY,SHIP_TO_STATE,SHIP_TO_POSTAL_CODE,SHIP_TO_SPECIAL_GROUP,SHIP_TO_SPECIAL_GROUP_DESCRIPTION,SKU,SPECIES,PRODUCT_FORM,DISEASE_CATEGORY,PRODUCT_LINE,BRAND_CODE,BRAND_NAME,ECC_SALES_USD
2025-07-01,63680,Snow PLC Store,B,R3,East,D2,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-8248,N/A,Packaged,Household,Household,BRI,BrightTech,1199.6314801632693
2025-07-01,63680,Snow PLC Store,B,R3,East,D4,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-7920,N/A,Bulk,Beverages,Beverages,BRI,BrightTech,3259.977847234193
2025-07-01,63680,Snow PLC Store,B,R3,East,D5,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-2110,N/A,Bag,Snacks,Snacks,SNA,Snackify,4955.264266300046
2025-08-01,63680,Snow PLC Store,B,R3,East,D1,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-3582,N/A,Box,Electronics,Electronics,SNA,Snackify,983.567414754506
2025-08-01,63680,Snow PLC Store,B,R3,East,D2,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-2086,N/A,Bulk,Personal Care,Personal Care,SNA,Snackify,1917.3148611742636
2025-08-01,63680,Snow PLC Store,B,R3,East,D3,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-3116,N/A,Bottle,Beverages,Beverages,QUI,QuickMart,3319.6697888122003
2025-09-01,63680,Snow PLC Store,B,R3,East,D1,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-7763,N/A,Packaged,Electronics,Electronics,ECO,EcoClean,1604.2865428846903
2025-09-01,63680,Snow PLC Store,B,R3,East,D4,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-7078,N/A,Bulk,Electronics,Electronics,ECO,EcoClean,2789.795882991472
2025-09-01,63680,Snow PLC Store,B,R3,East,D3,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-5473,N/A,Bottle,Household,Household,BRI,BrightTech,663.7423215245781
2025-10-01,63680,Snow PLC Store,B,R3,East,D2,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-8663,N/A,Packaged,Personal Care,Personal Care,QUI,QuickMart,2613.5054892268104
2025-10-01,63680,Snow PLC Store,B,R3,East,D3,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-8436,N/A,Bottle,Personal Care,Personal Care,ECO,EcoClean,3658.4032489188503
2025-10-01,63680,Snow PLC Store,B,R3,East,D3,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-5066,N/A,Bag,Personal Care,Personal Care,SNA,Snackify,1338.4063085325192
2025-11-01,63680,Snow PLC Store,B,R3,East,D3,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-7194,N/A,Bulk,Household,Household,SNA,Snackify,1508.1245755181812
2025-12-01,63680,Snow PLC Store,B,R3,East,D4,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-6522,N/A,Bulk,Beverages,Beverages,BRI,BrightTech,2653.0695400603495
2025-12-01,63680,Snow PLC Store,B,R3,East,D2,East District,TERR-1,TERR-1 Description,Davischester,TX,45256,Seasonal,Seasonal Group,SKU-9740,N/A,Packaged,Snacks,Snacks,SNA,Snackify,3231.5658376289825
2023-01-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-2848,N/A,Bottle,Household,Household,QUI,QuickMart,804.8674534402874
2023-01-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3441,N/A,Bottle,Beverages,Beverages,SNA,Snackify,4017.2735699832165
2023-01-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-6645,N/A,Packaged,Snacks,Snacks,QUI,QuickMart,2632.081045544754
2023-02-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-2029,N/A,Bottle,Beverages,Beverages,ECO,EcoClean,3869.5836902077435
2023-02-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-8595,N/A,Bag,Snacks,Snacks,FRE,FreshWave,1601.4544478103517
2023-03-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-4707,N/A,Bottle,Electronics,Electronics,ECO,EcoClean,723.4989131763032
2023-03-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-7764,N/A,Box,Snacks,Snacks,BRI,BrightTech,3412.6660577089133
2023-04-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-4067,N/A,Bottle,Beverages,Beverages,QUI,QuickMart,1276.9957107086695
2023-04-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-4517,N/A,Bottle,Snacks,Snacks,BRI,BrightTech,2377.258651686198
2023-04-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9010,N/A,Packaged,Household,Household,QUI,QuickMart,2808.88633901615
2023-05-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-6210,N/A,Bottle,Household,Household,QUI,QuickMart,2130.6291512576145
2023-05-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-7331,N/A,Packaged,Beverages,Beverages,SNA,Snackify,1106.4042621825224
2023-05-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-6394,N/A,Bag,Household,Household,SNA,Snackify,0.0
2023-06-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-6911,N/A,Packaged,Snacks,Snacks,SNA,Snackify,4229.732584523033
2023-07-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-8170,N/A,Bag,Household,Household,QUI,QuickMart,2194.9759221289396
2023-08-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9848,N/A,Bottle,Household,Household,FRE,FreshWave,2830.139113284471
2023-09-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9511,N/A,Bulk,Snacks,Snacks,QUI,QuickMart,752.5783971836672
2023-10-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-5498,N/A,Bulk,Electronics,Electronics,BRI,BrightTech,1866.5436316685866
2023-11-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-8678,N/A,Box,Personal Care,Personal Care,SNA,Snackify,930.8028757815835
2023-12-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-5415,N/A,Bulk,Beverages,Beverages,SNA,Snackify,592.420301048799
2024-01-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-8518,N/A,Bag,Personal Care,Personal Care,ECO,EcoClean,2861.162583255703
2024-01-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3389,N/A,Bag,Beverages,Beverages,QUI,QuickMart,441.74460572161115
2024-02-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-1323,N/A,Bottle,Electronics,Electronics,BRI,BrightTech,0.0
2024-02-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-6188,N/A,Packaged,Beverages,Beverages,ECO,EcoClean,1161.81097837765
2024-02-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-1738,N/A,Bottle,Personal Care,Personal Care,SNA,Snackify,2015.5527505577222
2024-03-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-5947,N/A,Bulk,Household,Household,BRI,BrightTech,2001.7114600065267
2024-03-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-5915,N/A,Bottle,Household,Household,ECO,EcoClean,2074.216147949846
2024-03-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9005,N/A,Bulk,Household,Household,QUI,QuickMart,3206.183126118232
2024-04-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9975,N/A,Bottle,Beverages,Beverages,BRI,BrightTech,2763.2649565891033
2024-05-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-7141,N/A,Box,Personal Care,Personal Care,SNA,Snackify,2422.9164516228784
2024-05-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-2151,N/A,Bottle,Personal Care,Personal Care,QUI,QuickMart,1402.993954735121
2024-06-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-7415,N/A,Bottle,Snacks,Snacks,BRI,BrightTech,5403.841782259349
2024-07-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9705,N/A,Bottle,Household,Household,ECO,EcoClean,2384.0862952552593
2024-07-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9576,N/A,Bottle,Electronics,Electronics,BRI,BrightTech,365.3108375043014
2024-08-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9466,N/A,Packaged,Snacks,Snacks,BRI,BrightTech,0.0
2024-08-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3983,N/A,Bulk,Beverages,Beverages,ECO,EcoClean,3132.955102696238
2024-09-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3353,N/A,Bag,Electronics,Electronics,BRI,BrightTech,2268.7495576185215
2024-09-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-4108,N/A,Box,Electronics,Electronics,ECO,EcoClean,1538.8434138031535
2024-09-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-6143,N/A,Bag,Snacks,Snacks,SNA,Snackify,2615.448513114499
2024-10-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-7105,N/A,Bottle,Household,Household,ECO,EcoClean,2523.9544164952554
2024-10-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3124,N/A,Box,Snacks,Snacks,BRI,BrightTech,0.0
2024-10-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3656,N/A,Bag,Personal Care,Personal Care,ECO,EcoClean,2214.090242409516
2024-11-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-5347,N/A,Packaged,Beverages,Beverages,ECO,EcoClean,2381.019218387298
2024-11-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-8594,N/A,Bulk,Household,Household,ECO,EcoClean,3068.8734307983036
2024-11-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-2122,N/A,Box,Beverages,Beverages,QUI,QuickMart,0.0
2024-12-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3819,N/A,Packaged,Snacks,Snacks,ECO,EcoClean,545.607781117564
2024-12-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-7177,N/A,Box,Household,Household,BRI,BrightTech,241.76016579761313
2025-01-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9833,N/A,Box,Snacks,Snacks,ECO,EcoClean,3057.905500252926
2025-02-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-4763,N/A,Packaged,Beverages,Beverages,SNA,Snackify,3026.85321318208
2025-03-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-4162,N/A,Bottle,Beverages,Beverages,BRI,BrightTech,1496.272722217607
2025-03-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-7273,N/A,Bottle,Household,Household,QUI,QuickMart,2492.8122950707
2025-03-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-7697,N/A,Box,Electronics,Electronics,BRI,BrightTech,0.0
2025-04-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3711,N/A,Bulk,Snacks,Snacks,ECO,EcoClean,1923.63447824665
2025-05-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9909,N/A,Bag,Electronics,Electronics,SNA,Snackify,473.69345282872086
2025-06-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3478,N/A,Bottle,Beverages,Beverages,ECO,EcoClean,1766.9064610404537
2025-06-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9274,N/A,Packaged,Household,Household,FRE,FreshWave,3057.1353408310574
2025-07-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9158,N/A,Bottle,Electronics,Electronics,ECO,EcoClean,1781.7447783465911
2025-07-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D4,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-5800,N/A,Bulk,Electronics,Electronics,ECO,EcoClean,2068.2574730895844
2025-07-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D5,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-9321,N/A,Bulk,Snacks,Snacks,QUI,QuickMart,3882.856231945908
2025-08-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-4159,N/A,Box,Personal Care,Personal Care,FRE,FreshWave,2072.871083636522
2025-08-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-6895,N/A,Bulk,Household,Household,BRI,BrightTech,887.4788848848018
2025-09-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D3,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-2143,N/A,Packaged,Beverages,Beverages,SNA,Snackify,739.6099738083062
2025-09-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-1510,N/A,Box,Snacks,Snacks,FRE,FreshWave,1366.8954111288858
2025-10-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-6707,N/A,Bottle,Electronics,Electronics,ECO,EcoClean,2130.2813141869406
2025-10-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D2,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-8295,N/A,Packaged,Household,Household,SNA,Snackify,3006.9157921039823
2025-11-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-3370,N/A,Box,Electronics,Electronics,FRE,FreshWave,3048.9879499929566
2025-12-01,38495,"Robinson, Daniel and Miller Store",B,R4,West,D1,West District,TERR-3,TERR-3 Description,Dawnburgh,PA,21178,Promo,Promo Group,SKU-7476,N/A,Packaged,Beverages,Beverages,SNA,Snackify,3708.8211759902542
2023-01-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D5,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-3855,N/A,Bag,Personal Care,Personal Care,QUI,QuickMart,0.0
2023-01-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D5,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-2503,N/A,Bulk,Household,Household,SNA,Snackify,2758.6850318300376
2023-02-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D2,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-2165,N/A,Bottle,Personal Care,Personal Care,ECO,EcoClean,0.0
2023-02-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D1,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-9193,N/A,Packaged,Electronics,Electronics,SNA,Snackify,3920.1312936720306
2023-03-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D1,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-2987,N/A,Box,Electronics,Electronics,QUI,QuickMart,2431.62361744588
2023-03-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D5,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-9508,N/A,Bulk,Personal Care,Personal Care,FRE,FreshWave,2357.847007206272
2023-03-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D5,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-7070,N/A,Box,Personal Care,Personal Care,SNA,Snackify,1893.5463575316242
2023-04-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D2,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-3018,N/A,Box,Electronics,Electronics,ECO,EcoClean,3853.991426397327
2023-05-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D1,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-7331,N/A,Box,Electronics,Electronics,QUI,QuickMart,2024.8271978995276
2023-05-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D4,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-3199,N/A,Bottle,Personal Care,Personal Care,FRE,FreshWave,2186.277784133337
2023-06-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D4,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-8728,N/A,Packaged,Snacks,Snacks,QUI,QuickMart,2546.131249816635
2023-06-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D4,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-3363,N/A,Box,Beverages,Beverages,FRE,FreshWave,1387.1355458776798
2023-06-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D2,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-2685,N/A,Bulk,Electronics,Electronics,SNA,Snackify,210.0716726872629
2023-07-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D2,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-3440,N/A,Box,Household,Household,BRI,BrightTech,3026.613069080227
2023-08-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D3,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-5969,N/A,Bulk,Personal Care,Personal Care,FRE,FreshWave,1388.6693035666526
2023-09-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D3,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-9835,N/A,Packaged,Electronics,Electronics,QUI,QuickMart,3270.9252156134953
2023-09-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D2,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-7365,N/A,Bulk,Electronics,Electronics,QUI,QuickMart,1735.5911065250489
2023-10-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D1,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-1426,N/A,Packaged,Beverages,Beverages,QUI,QuickMart,954.6018268413115
2023-10-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D3,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-3937,N/A,Box,Personal Care,Personal Care,FRE,FreshWave,5122.904117554935
2023-10-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D4,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-7864,N/A,Bulk,Electronics,Electronics,ECO,EcoClean,539.1674304388885
2023-11-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D1,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-4971,N/A,Packaged,Household,Household,QUI,QuickMart,2772.81213782365
2023-11-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D1,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-9749,N/A,Bulk,Household,Household,SNA,Snackify,21.56785102279241
2023-11-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D1,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-7290,N/A,Bulk,Beverages,Beverages,ECO,EcoClean,1246.827866101387
2023-12-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D5,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-3690,N/A,Box,Electronics,Electronics,QUI,QuickMart,2847.651290795264
2023-12-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D5,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-6565,N/A,Bulk,Personal Care,Personal Care,BRI,BrightTech,1187.27303851635
2023-12-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D3,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-7437,N/A,Bulk,Household,Household,BRI,BrightTech,1663.9504238844893
2024-01-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D2,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-2463,N/A,Box,Snacks,Snacks,SNA,Snackify,287.36114569772144
2024-01-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D1,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-9740,N/A,Box,Household,Household,BRI,BrightTech,28.555459199872757
2024-01-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D3,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-8080,N/A,Bag,Electronics,Electronics,SNA,Snackify,0.0
2024-02-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D2,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-3591,N/A,Box,Snacks,Snacks,QUI,QuickMart,1503.041161357787
2024-02-01,40461,"Lopez, Young and Beasley Store",C,R4,West,D5,West District,TERR-4,TERR-4 Description,North Carlos,FM,73323,Promo,Promo Group,SKU-8115,N/A,Bulk,Household,Household,BRI,BrightTech,1533.9359661400167
